latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
23.4246,78.9383,339.5,1,1,2022-04-05,522,Terra,MODIS,80,6.03,323.8,17.8,D,0
23.4261,78.9286,334.4,1,1,2022-04-05,522,Terra,MODIS,71,6.03,322.1,9.8,D,0
23.4478,78.1614,345.4,1,1,2022-04-05,522,Terra,MODIS,87,6.03,319.8,29.6,D,0
23.4685,79.6726,335.1,1.1,1,2022-04-05,522,Terra,MODIS,73,6.03,319.8,14.2,D,0
23.527,77.8677,331.3,1,1,2022-04-05,522,Terra,MODIS,53,6.03,319.7,8.9,D,0
23.5561,78.1758,330.7,1,1,2022-04-05,522,Terra,MODIS,50,6.03,318.9,6.7,D,0
23.5862,78.0322,339,1,1,2022-04-05,522,Terra,MODIS,78,6.03,320.7,16.8,D,0
23.5951,78.0337,336.3,1,1,2022-04-05,522,Terra,MODIS,54,6.03,318,11.4,D,0
23.6288,77.1527,330.2,1,1,2022-04-05,522,Terra,MODIS,42,6.03,318.2,7.3,D,0
23.6681,78.1019,334.6,1,1,2022-04-05,522,Terra,MODIS,68,6.03,320.7,12.2,D,0
23.6714,77.9537,336.7,1,1,2022-04-05,522,Terra,MODIS,74,6.03,320.3,14.1,D,0
23.707,77.9658,335.5,1,1,2022-04-05,522,Terra,MODIS,70,6.03,322.4,11.6,D,0
23.7153,83.0147,324.7,1.5,1.2,2022-04-05,522,Terra,MODIS,41,6.03,310.5,13,D,0
23.7159,77.9672,336.1,1,1,2022-04-05,522,Terra,MODIS,68,6.03,321,12.1,D,0
23.7167,83.0213,325.6,1.5,1.2,2022-04-05,522,Terra,MODIS,50,6.03,310.4,13.9,D,0
23.7241,73.8126,336.4,1.5,1.2,2022-04-05,522,Terra,MODIS,77,6.03,318.4,26.7,D,0
23.7417,80.0576,334.6,1.1,1,2022-04-05,522,Terra,MODIS,48,6.03,322.3,13.2,D,0
23.7434,80.0473,337.3,1.1,1,2022-04-05,522,Terra,MODIS,73,6.03,320.8,17.9,D,0
23.7563,82.1118,327.3,1.4,1.2,2022-04-05,522,Terra,MODIS,65,6.03,311,17.4,D,0
23.7567,77.8746,336.5,1,1,2022-04-05,522,Terra,MODIS,73,6.03,319.4,15.2,D,0
23.7702,78.5383,336.2,1,1,2022-04-05,522,Terra,MODIS,73,6.03,319.1,15.1,D,0
23.81,82.8738,327.7,1.5,1.2,2022-04-05,522,Terra,MODIS,67,6.03,315.8,11.9,D,0
23.8185,81.9828,324.1,1.3,1.1,2022-04-05,522,Terra,MODIS,44,6.03,310.7,13.1,D,0
23.8207,81.9702,325,1.3,1.1,2022-04-05,522,Terra,MODIS,52,6.03,311.2,14.1,D,0
23.8365,79.9217,331.6,1.1,1,2022-04-05,522,Terra,MODIS,49,6.03,320.4,9.4,D,0
23.8944,78.8813,337.5,1,1,2022-04-05,522,Terra,MODIS,76,6.03,319.6,15.9,D,0
23.8958,78.8715,337.3,1,1,2022-04-05,522,Terra,MODIS,75,6.03,320.5,15.8,D,0
23.9539,82.8566,326.1,1.5,1.2,2022-04-05,522,Terra,MODIS,58,6.03,314.2,11.9,D,0
24.0685,80.6077,332,1.1,1.1,2022-04-05,522,Terra,MODIS,68,6.03,318.8,14,D,2
24.0944,80.4469,333.6,1.1,1,2022-04-05,522,Terra,MODIS,72,6.03,320.7,11.1,D,0
24.0951,77.7599,339.8,1,1,2022-04-05,522,Terra,MODIS,79,6.03,320.8,19.4,D,0
24.1339,84.3706,326.1,1.9,1.3,2022-04-05,522,Terra,MODIS,61,6.03,312.8,16.9,D,0
24.1426,84.3592,325.4,1.9,1.3,2022-04-05,522,Terra,MODIS,59,6.03,312.5,16.1,D,0
24.1841,78.3556,334.9,1,1,2022-04-05,522,Terra,MODIS,69,6.03,321.8,11.5,D,0
24.2299,82.4646,328.6,1.4,1.2,2022-04-05,522,Terra,MODIS,64,6.03,313.8,15.5,D,0
24.2571,79.4106,333.3,1,1,2022-04-05,522,Terra,MODIS,67,6.03,321.9,10.2,D,0
24.2587,74.4379,331.5,1.4,1.2,2022-04-05,522,Terra,MODIS,61,6.03,316.3,14,D,0
24.3033,83.5546,329.8,1.6,1.3,2022-04-05,522,Terra,MODIS,69,6.03,315.7,22.5,D,0
24.4088,83.9267,325.5,1.7,1.3,2022-04-05,522,Terra,MODIS,52,6.03,313,16.1,D,0
24.4704,80.9191,327.1,1.1,1.1,2022-04-05,522,Terra,MODIS,40,6.03,313.9,7.5,D,0
24.4876,80.9335,326.5,1.1,1.1,2022-04-05,522,Terra,MODIS,24,6.03,313.7,6.6,D,0
24.5135,79.7851,347.1,1,1,2022-04-05,522,Terra,MODIS,90,6.03,321.7,33.6,D,0
24.5226,79.7867,337.2,1,1,2022-04-05,522,Terra,MODIS,78,6.03,324,16,D,0
24.537,79.5721,334.4,1,1,2022-04-05,522,Terra,MODIS,72,6.03,318,13.4,D,0
24.5685,79.6664,332.1,1,1,2022-04-05,522,Terra,MODIS,61,6.03,318.3,9.8,D,0
24.6146,82.5688,336.3,1.4,1.2,2022-04-05,522,Terra,MODIS,79,6.03,319.4,24.7,D,0
24.6347,83.3858,337.3,1.6,1.2,2022-04-05,522,Terra,MODIS,81,6.03,313.1,39.7,D,0
24.6373,83.3709,352.7,1.6,1.2,2022-04-05,522,Terra,MODIS,95,6.03,316.7,96,D,0
24.8654,77.5219,334.3,1,1,2022-04-05,522,Terra,MODIS,65,6.03,321.4,11.2,D,0
24.8711,80.6716,329.8,1.1,1,2022-04-05,522,Terra,MODIS,59,6.03,318.3,7.9,D,0
24.8743,81.8265,338.3,1.3,1.1,2022-04-05,522,Terra,MODIS,81,6.03,317.6,28.9,D,0
24.9279,81.1891,336.1,1.2,1.1,2022-04-05,522,Terra,MODIS,68,6.03,316.1,21.4,D,0
24.9393,81.1796,343.6,1.2,1.1,2022-04-05,522,Terra,MODIS,87,6.03,316.5,36.3,D,0
24.9412,81.1682,334.2,1.2,1.1,2022-04-05,522,Terra,MODIS,71,6.03,315.1,18.1,D,0
24.943,81.1569,333.8,1.2,1.1,2022-04-05,522,Terra,MODIS,69,6.03,315.3,17.5,D,0
24.9521,80.8612,340.5,1.1,1.1,2022-04-05,522,Terra,MODIS,83,6.03,319.5,27,D,0
24.9539,80.8503,334.7,1.1,1.1,2022-04-05,522,Terra,MODIS,74,6.03,319.9,16.1,D,0
18.3772,77.4778,337.8,1,1,2022-04-05,523,Terra,MODIS,76,6.03,315.3,17.2,D,0
18.5823,78.8643,320.1,1.1,1,2022-04-05,523,Terra,MODIS,34,6.03,304.6,7.9,D,0
18.9806,77.3236,333.3,1,1,2022-04-05,523,Terra,MODIS,73,6.03,315.8,11.8,D,0
19.0234,73.4427,327.5,1.4,1.2,2022-04-05,523,Terra,MODIS,56,6.03,306.9,13.6,D,0
19.0658,78.5983,324,1.1,1,2022-04-05,523,Terra,MODIS,48,6.03,306.8,7,D,0
19.4364,80.1626,321.3,1.2,1.1,2022-04-05,523,Terra,MODIS,34,6.03,304.6,7.2,D,0
19.5555,79.9365,324.9,1.2,1.1,2022-04-05,523,Terra,MODIS,60,6.03,306.9,8.6,D,0
19.6762,79.5467,328.9,1.1,1.1,2022-04-05,523,Terra,MODIS,68,6.03,305.5,16.3,D,0
19.7007,80.8039,324,1.3,1.1,2022-04-05,523,Terra,MODIS,65,6.03,303.6,16.4,D,0
19.8,77.7685,342.5,1,1,2022-04-05,523,Terra,MODIS,84,6.03,316.4,25.9,D,0
19.8957,78.0527,334,1,1,2022-04-05,523,Terra,MODIS,68,6.03,317.5,11.8,D,0
19.9679,73.8609,328.9,1.3,1.1,2022-04-05,523,Terra,MODIS,65,6.03,311.8,17.4,D,0
19.9695,73.8484,327,1.3,1.1,2022-04-05,523,Terra,MODIS,58,6.03,310.8,13.6,D,2
20.4008,78.2519,330,1,1,2022-04-05,523,Terra,MODIS,48,6.03,315.3,7,D,0
20.4019,82.3185,320.6,1.6,1.2,2022-04-05,523,Terra,MODIS,53,6.03,303.2,13.8,D,0
20.4022,78.2423,333.8,1,1,2022-04-05,523,Terra,MODIS,68,6.03,315.9,11.7,D,0
20.5231,78.6619,336.1,1,1,2022-04-05,523,Terra,MODIS,75,6.03,315.9,15.5,D,0
20.8347,77.7534,337.7,1,1,2022-04-05,523,Terra,MODIS,76,6.03,322.5,14.9,D,0
21.1828,76.5481,343.4,1,1,2022-04-05,523,Terra,MODIS,85,6.03,319.4,26.3,D,0
21.1841,76.5383,333.4,1,1,2022-04-05,523,Terra,MODIS,63,6.03,321,9.5,D,0
21.2112,76.7383,334.4,1,1,2022-04-05,523,Terra,MODIS,56,6.03,320.1,12.3,D,0
21.2197,79.348,326.3,1.1,1,2022-04-05,523,Terra,MODIS,55,6.03,309.9,7.7,D,0
21.2683,79.4462,324.6,1.1,1,2022-04-05,523,Terra,MODIS,40,6.03,309.6,6.9,D,0
21.3924,73.4376,332.6,1.5,1.2,2022-04-05,523,Terra,MODIS,69,6.03,314.3,22.9,D,0
21.3941,73.4234,330.6,1.5,1.2,2022-04-05,523,Terra,MODIS,60,6.03,313.5,18.3,D,0
21.4514,75.3159,333.6,1.1,1.1,2022-04-05,523,Terra,MODIS,65,6.03,321.7,8.9,D,0
21.5598,78.2122,344.3,1,1,2022-04-05,523,Terra,MODIS,87,6.03,319.2,28.3,D,0
21.5877,79.7611,326,1.1,1,2022-04-05,523,Terra,MODIS,53,6.03,308,10.5,D,0
21.6944,72.6095,333.3,1.7,1.3,2022-04-05,523,Terra,MODIS,56,6.03,305.9,39.8,D,2
21.7992,77.0071,339.1,1,1,2022-04-05,523,Terra,MODIS,78,6.03,321.6,17.1,D,0
21.8006,76.9974,332.6,1,1,2022-04-05,523,Terra,MODIS,57,6.03,320.7,7.1,D,0
21.8392,76.9202,333.2,1,1,2022-04-05,523,Terra,MODIS,63,6.03,319.3,10,D,0
21.9312,77.0504,347.1,1,1,2022-04-05,523,Terra,MODIS,89,6.03,321.8,31.4,D,0
21.9326,77.0407,345.5,1,1,2022-04-05,523,Terra,MODIS,87,6.03,322.6,27.3,D,0
21.9782,77.1075,334,1,1,2022-04-05,523,Terra,MODIS,62,6.03,322,9.6,D,0
22.017,76.1744,344,1.1,1,2022-04-05,523,Terra,MODIS,85,6.03,321.6,25.4,D,0
14.4111,78.928,321.2,1.2,1.1,2022-04-05,524,Terra,MODIS,34,6.03,303.4,7.6,D,0
15.2648,76.1444,340.4,1,1,2022-04-05,524,Terra,MODIS,80,6.03,308.6,26.6,D,0
15.6372,75.4118,329.3,1,1,2022-04-05,524,Terra,MODIS,71,6.03,307.5,10.2,D,0
17.0399,81.1746,314.8,1.5,1.2,2022-04-05,524,Terra,MODIS,50,6.03,295.3,9.3,D,0
17.0423,81.1606,329.2,1.5,1.2,2022-04-05,524,Terra,MODIS,80,6.03,296,36.5,D,0
17.1993,73.9267,327.9,1.2,1.1,2022-04-05,524,Terra,MODIS,50,6.03,307.8,11.4,D,0
17.2409,80.3374,314.3,1.3,1.1,2022-04-05,524,Terra,MODIS,29,6.03,294.7,5.2,D,0
17.3673,82.3067,316.9,1.8,1.3,2022-04-05,524,Terra,MODIS,34,6.03,299.6,15.5,D,0
17.3701,82.2899,318.9,1.8,1.3,2022-04-05,524,Terra,MODIS,54,6.03,299.6,20.7,D,0
17.3768,82.2976,324.7,1.8,1.3,2022-04-05,524,Terra,MODIS,72,6.03,300.1,32.8,D,0
17.5415,80.7077,322.4,1.4,1.2,2022-04-05,524,Terra,MODIS,68,6.03,302.1,13.8,D,0
17.5473,73.2136,321,1.3,1.1,2022-04-05,524,Terra,MODIS,36,6.03,300.6,10.9,D,0
17.7752,76.3018,340,1,1,2022-04-05,524,Terra,MODIS,83,6.03,313,23.4,D,0
17.8366,75.4744,327,1.1,1,2022-04-05,524,Terra,MODIS,53,6.03,308.9,10.2,D,0
17.9397,73.717,332,1.3,1.1,2022-04-05,524,Terra,MODIS,64,6.03,310.2,25,D,0
17.9404,73.711,333.1,1.3,1.1,2022-04-05,524,Terra,MODIS,68,6.03,308.5,27.3,D,0
18.191,75.2993,331.7,1.1,1,2022-04-05,524,Terra,MODIS,66,6.03,314,10.5,D,0
18.3714,73.9272,332.4,1.2,1.1,2022-04-05,524,Terra,MODIS,73,6.03,313.9,15.1,D,0
18.8309,73.5986,326.4,1.3,1.1,2022-04-05,524,Terra,MODIS,31,6.03,308.8,11.5,D,0
11.9338,79.6753,319.4,1.5,1.2,2022-04-05,525,Terra,MODIS,48,6.03,300.5,8.4,D,0
12.98,78.6403,325.1,1.2,1.1,2022-04-05,525,Terra,MODIS,71,6.03,305.8,17.7,D,0
13.5309,79.3706,321.8,1.3,1.1,2022-04-05,525,Terra,MODIS,50,6.03,305.4,12.5,D,0
13.7338,78.6833,329.8,1.2,1.1,2022-04-05,525,Terra,MODIS,76,6.03,307.2,17.4,D,0
13.763,79.5311,327.3,1.3,1.1,2022-04-05,525,Terra,MODIS,73,6.03,301.9,26.3,D,0
14.8235,75.1784,322.4,1,1,2022-04-05,525,Terra,MODIS,59,6.03,305.3,7.2,D,0
7.1685,79.8928,314.8,1.8,1.3,2022-04-05,526,Terra,MODIS,36,6.03,292.8,13.7,D,2
7.3268,79.98,313.2,1.8,1.3,2022-04-05,526,Terra,MODIS,53,6.03,292.9,17.7,D,0
10.3661,79.6772,328.6,1.6,1.2,2022-04-05,526,Terra,MODIS,0,6.03,307.8,33.2,D,0
4.1702,73.5137,314.9,1,1,2022-04-05,527,Terra,MODIS,59,6.03,298.6,8.6,D,3
4.1715,73.5047,316.2,1,1,2022-04-05,527,Terra,MODIS,65,6.03,299.3,9.4,D,3
4.1794,73.451,310.9,1,1,2022-04-05,527,Terra,MODIS,44,6.03,298.2,5.5,D,3
4.1807,73.442,312.3,1,1,2022-04-05,527,Terra,MODIS,53,6.03,298.9,6.7,D,3
4.3713,73.6523,312.1,1,1,2022-04-05,527,Terra,MODIS,43,6.03,297.7,5.8,D,3
4.3726,73.6434,311,1,1,2022-04-05,527,Terra,MODIS,33,6.03,296.7,5.2,D,3
0.755,73.4366,312.6,1,1,2022-04-05,528,Terra,MODIS,53,6.03,300.5,6.3,D,3
3.055,72.8896,310.4,1,1,2022-04-05,528,Terra,MODIS,37,6.03,299.5,5.4,D,3
53.2239,68.2743,300.7,1.3,1.1,2022-04-05,652,Terra,MODIS,40,6.03,279.9,8.3,D,0
53.4453,69.9197,312.9,1.4,1.2,2022-04-05,652,Terra,MODIS,64,6.03,283.2,20.1,D,0
53.4667,69.817,300.2,1.4,1.2,2022-04-05,652,Terra,MODIS,31,6.03,284.6,5.9,D,0
53.4709,69.7966,301.6,1.4,1.2,2022-04-05,652,Terra,MODIS,48,6.03,284.4,7,D,0
53.4814,68.5811,305.4,1.3,1.1,2022-04-05,652,Terra,MODIS,60,6.03,283.3,10.1,D,0
53.5656,69.8576,326.3,1.4,1.2,2022-04-05,652,Terra,MODIS,29,6.03,286.4,35,D,0
53.5757,69.8635,314.7,1.4,1.2,2022-04-05,652,Terra,MODIS,36,6.03,285.6,19.1,D,0
53.5774,68.5787,335.8,1.3,1.1,2022-04-05,652,Terra,MODIS,90,6.03,283.7,50.9,D,0
53.581,68.5603,328.6,1.3,1.1,2022-04-05,652,Terra,MODIS,72,6.03,283.7,35.9,D,0
53.5834,68.6024,305.6,1.3,1.1,2022-04-05,652,Terra,MODIS,44,6.03,282.8,8.7,D,0
53.587,68.584,344.6,1.3,1.1,2022-04-05,652,Terra,MODIS,94,6.03,285.8,72,D,0
53.5966,70.6247,304.4,1.5,1.2,2022-04-05,652,Terra,MODIS,59,6.03,268.9,15.4,D,0
53.5995,75.7247,304.9,2.5,1.5,2022-04-05,652,Terra,MODIS,42,6.03,281,25.1,D,0
53.6048,75.7359,313.6,2.5,1.5,2022-04-05,652,Terra,MODIS,74,6.03,281.5,50.8,D,0
53.6135,68.5579,322.6,1.3,1.1,2022-04-05,652,Terra,MODIS,48,6.03,284.4,25.7,D,0
53.6476,68.7065,300.7,1.3,1.1,2022-04-05,652,Terra,MODIS,29,6.03,285.5,5.1,D,0
53.6693,68.7598,347.2,1.3,1.1,2022-04-05,652,Terra,MODIS,95,6.03,286.8,79.7,D,0
53.673,68.7412,393.9,1.3,1.1,2022-04-05,652,Terra,MODIS,100,6.03,288.7,314.8,D,0
53.679,68.7652,359.2,1.3,1.1,2022-04-05,652,Terra,MODIS,99,6.03,285.1,119.9,D,0
53.6826,68.7466,405.7,1.3,1.1,2022-04-05,652,Terra,MODIS,100,6.03,292.6,417.5,D,0
53.6923,68.752,311.7,1.3,1.1,2022-04-05,652,Terra,MODIS,72,6.03,284,14.4,D,0
53.8033,68.2874,317.1,1.2,1.1,2022-04-05,652,Terra,MODIS,77,6.03,284.7,22.1,D,0
54.2262,69.5453,302.3,1.3,1.1,2022-04-05,652,Terra,MODIS,52,6.03,283.9,8.7,D,0
54.289,69.5452,304,1.3,1.1,2022-04-05,652,Terra,MODIS,42,6.03,282.9,9.1,D,0
54.3197,68.4112,307,1.2,1.1,2022-04-05,652,Terra,MODIS,65,6.03,280.8,12.3,D,0
45.4715,74.9172,320.1,4.4,1.9,2022-04-05,654,Terra,MODIS,72,6.03,300.4,86.7,D,0
45.4727,74.9224,319.3,4.4,1.9,2022-04-05,654,Terra,MODIS,71,6.03,300.4,83.8,D,0
45.5182,74.7672,323.5,4.3,1.9,2022-04-05,654,Terra,MODIS,69,6.03,301.2,119,D,0
45.5322,74.7711,325,4.3,1.9,2022-04-05,654,Terra,MODIS,61,6.03,300.1,127.9,D,0
45.5342,74.7767,328,4.3,1.9,2022-04-05,654,Terra,MODIS,78,6.03,299.7,167.7,D,0
45.5468,74.7198,320.7,4.3,1.9,2022-04-05,654,Terra,MODIS,42,6.03,298.7,93.1,D,0
45.549,74.7256,323.3,4.3,1.9,2022-04-05,654,Terra,MODIS,73,6.03,298.6,125,D,0
45.7001,74.5216,314.7,4.2,1.9,2022-04-05,654,Terra,MODIS,32,6.03,295.6,63.3,D,0
45.7029,74.5309,314.2,4.2,1.9,2022-04-05,654,Terra,MODIS,32,6.03,297.1,59.5,D,0
45.724,74.3075,318.2,4.1,1.9,2022-04-05,654,Terra,MODIS,0,6.03,299.5,91.5,D,0
45.7376,74.2594,340.8,4,1.9,2022-04-05,654,Terra,MODIS,0,6.03,296.8,306.8,D,0
45.7414,74.2694,346.9,4,1.9,2022-04-05,654,Terra,MODIS,71,6.03,296.9,372.1,D,0
41.6506,69.3399,319.8,2.9,1.6,2022-04-05,655,Terra,MODIS,69,6.03,302.9,49.4,D,0
41.651,69.3467,318.4,2.9,1.6,2022-04-05,655,Terra,MODIS,66,6.03,302.7,42.8,D,0
41.6594,69.3131,315.2,2.9,1.6,2022-04-05,655,Terra,MODIS,58,6.03,303.5,27.7,D,0
42.2165,68.0357,317.3,2.4,1.5,2022-04-05,655,Terra,MODIS,64,6.03,302.4,28.4,D,0
43.4549,58.5008,328.5,1,1,2022-04-05,655,Terra,MODIS,0,6.03,289.5,24.1,D,0
43.4566,58.4886,377.9,1,1,2022-04-05,655,Terra,MODIS,94,6.03,292.8,142.8,D,0
43.4583,58.4764,335.5,1,1,2022-04-05,655,Terra,MODIS,88,6.03,290.4,33.3,D,0
43.4655,58.4909,358.4,1,1,2022-04-05,655,Terra,MODIS,99,6.03,294.4,79.9,D,0
43.4672,58.4787,341,1,1,2022-04-05,655,Terra,MODIS,86,6.03,293.1,42.3,D,0
43.5916,67.3517,320.2,2,1.4,2022-04-05,655,Terra,MODIS,68,6.03,305.1,21.7,D,0
44.5965,66.8236,334.4,1.8,1.3,2022-04-05,655,Terra,MODIS,85,6.03,301,62.2,D,0
44.599,65.7875,331.1,1.6,1.2,2022-04-05,655,Terra,MODIS,84,6.03,303.8,37,D,0
44.6059,65.8107,321,1.6,1.2,2022-04-05,655,Terra,MODIS,73,6.03,304.2,15.2,D,0
44.6097,65.7917,371.5,1.6,1.2,2022-04-05,655,Terra,MODIS,100,6.03,306,212.7,D,0
44.619,66.8331,321.3,1.8,1.3,2022-04-05,655,Terra,MODIS,47,6.03,300.3,26.2,D,0
44.6193,66.8156,326.6,1.8,1.3,2022-04-05,655,Terra,MODIS,74,6.03,299.6,40.1,D,0
44.6235,66.8118,318.3,1.8,1.3,2022-04-05,655,Terra,MODIS,31,6.03,298.3,20.4,D,0
44.6797,46.8337,314.6,3.6,1.8,2022-04-05,655,Terra,MODIS,0,6.03,275.3,84.1,D,0
44.6955,65.3084,337.5,1.5,1.2,2022-04-05,655,Terra,MODIS,89,6.03,298.9,55.5,D,0
44.815,64.8112,317.7,1.4,1.2,2022-04-05,655,Terra,MODIS,72,6.03,301.5,10.4,D,0
44.8183,64.7943,321.5,1.4,1.2,2022-04-05,655,Terra,MODIS,76,6.03,301.3,16.1,D,0
44.8233,47.1739,322.5,3.4,1.7,2022-04-05,655,Terra,MODIS,0,6.03,273.6,132.5,D,0
44.824,65.1921,316.4,1.4,1.2,2022-04-05,655,Terra,MODIS,60,6.03,291.6,15.3,D,0
44.8446,65.087,313,1.4,1.2,2022-04-05,655,Terra,MODIS,63,6.03,292.4,8.5,D,0
44.8756,64.4947,310.2,1.3,1.1,2022-04-05,655,Terra,MODIS,24,6.03,283.5,11,D,0
44.9342,64.2397,310.9,1.3,1.1,2022-04-05,655,Terra,MODIS,47,6.03,292.2,7.4,D,0
44.9941,65.5878,318.3,1.5,1.2,2022-04-05,655,Terra,MODIS,70,6.03,302.6,12.1,D,0
45.0236,64.8546,318.4,1.4,1.2,2022-04-05,655,Terra,MODIS,73,6.03,297.8,13.4,D,0
45.0337,64.8585,317,1.4,1.2,2022-04-05,655,Terra,MODIS,71,6.03,297.8,11.8,D,0
45.0612,64.2823,309.5,1.3,1.1,2022-04-05,655,Terra,MODIS,42,6.03,291.1,6.5,D,0
45.1202,64.9534,314.5,1.4,1.2,2022-04-05,655,Terra,MODIS,54,6.03,294.9,8.3,D,0
45.1235,64.9364,338.6,1.4,1.2,2022-04-05,655,Terra,MODIS,90,6.03,298.5,53.7,D,0
45.1275,65.2541,326.6,1.4,1.2,2022-04-05,655,Terra,MODIS,81,6.03,297.7,27.5,D,0
45.1315,65.2614,331,1.4,1.2,2022-04-05,655,Terra,MODIS,84,6.03,298.1,37.2,D,0
45.1337,64.9403,315.8,1.4,1.2,2022-04-05,655,Terra,MODIS,63,6.03,297.3,10,D,0
45.1796,65.2993,335.5,1.4,1.2,2022-04-05,655,Terra,MODIS,87,6.03,298.9,43.8,D,0
45.183,65.2817,356.3,1.4,1.2,2022-04-05,655,Terra,MODIS,98,6.03,301.3,111.7,D,0
45.1864,65.321,333.3,1.4,1.2,2022-04-05,655,Terra,MODIS,86,6.03,299.5,39.4,D,0
45.1865,65.2641,337.6,1.4,1.2,2022-04-05,655,Terra,MODIS,89,6.03,301.7,50.6,D,0
45.1898,65.3034,340.3,1.4,1.2,2022-04-05,655,Terra,MODIS,90,6.03,298.8,58,D,0
45.1967,65.3251,325,1.4,1.2,2022-04-05,655,Terra,MODIS,79,6.03,299.8,23.3,D,0
45.2098,64.9208,317.1,1.4,1.2,2022-04-05,655,Terra,MODIS,45,6.03,294,14.1,D,0
45.2131,64.904,325.8,1.4,1.2,2022-04-05,655,Terra,MODIS,80,6.03,295.1,28.4,D,0
45.261,65.0507,326.3,1.4,1.2,2022-04-05,655,Terra,MODIS,80,6.03,296.4,30.5,D,0
45.2659,65.0593,322.8,1.4,1.2,2022-04-05,655,Terra,MODIS,78,6.03,295.7,25.3,D,0
45.2954,62.0872,324.3,1.1,1,2022-04-05,655,Terra,MODIS,81,6.03,296,17.4,D,0
45.3046,62.0902,318.6,1.1,1,2022-04-05,655,Terra,MODIS,62,6.03,293.8,10.7,D,0
45.404,63.845,318,1.2,1.1,2022-04-05,655,Terra,MODIS,74,6.03,290.8,16.1,D,0
45.6789,61.4533,313.6,1,1,2022-04-05,655,Terra,MODIS,69,6.03,276.8,12.3,D,0
45.7761,62.2152,314.8,1.1,1,2022-04-05,655,Terra,MODIS,67,6.03,291.3,9.7,D,0
45.7783,62.2017,309.3,1.1,1,2022-04-05,655,Terra,MODIS,53,6.03,291.3,5.2,D,0
45.8408,61.8847,338.8,1.1,1,2022-04-05,655,Terra,MODIS,90,6.03,284.8,41.4,D,0
45.843,61.8715,324.8,1.1,1,2022-04-05,655,Terra,MODIS,69,6.03,284.2,20.6,D,0
41.8917,61.2718,317.7,1.1,1.1,2022-04-05,656,Terra,MODIS,70,6.03,296.9,10.7,D,0
41.9218,61.4119,344.1,1.1,1.1,2022-04-05,656,Terra,MODIS,92,6.03,294.4,54.7,D,0
41.9487,61.1987,313.4,1.1,1,2022-04-05,656,Terra,MODIS,50,6.03,296.9,6.4,D,0
41.9811,59.9326,316.9,1,1,2022-04-05,656,Terra,MODIS,72,6.03,296.9,11,D,0
42.1658,59.5233,312.7,1,1,2022-04-05,656,Terra,MODIS,67,6.03,284.1,8.3,D,2
42.1676,59.5113,308.1,1,1,2022-04-05,656,Terra,MODIS,55,6.03,282.9,5.4,D,0
42.2457,59.0583,308.8,1,1,2022-04-05,656,Terra,MODIS,45,6.03,291,3.9,D,0
42.3164,58.6427,306.9,1,1,2022-04-05,656,Terra,MODIS,56,6.03,285.6,3.7,D,0
42.4201,59.13,311.7,1,1,2022-04-05,656,Terra,MODIS,54,6.03,289,7.1,D,0
42.4503,59.4819,311.6,1,1,2022-04-05,656,Terra,MODIS,60,6.03,288.8,7.8,D,0
42.6502,58.2494,314.1,1,1,2022-04-05,656,Terra,MODIS,0,6.03,284.1,8.9,D,0
42.6574,58.2637,343.9,1,1,2022-04-05,656,Terra,MODIS,88,6.03,289.1,46.6,D,0
42.673,59.6003,307.8,1,1,2022-04-05,656,Terra,MODIS,42,6.03,284.2,5.2,D,0
38.8124,59.7868,323.1,1.1,1,2022-04-05,657,Terra,MODIS,72,6.03,297.2,13.6,D,0
30.0789,55.4064,327.6,1,1,2022-04-05,659,Terra,MODIS,53,6.03,314.2,7,D,2
30.0805,55.3962,334.5,1,1,2022-04-05,659,Terra,MODIS,75,6.03,313.8,15.9,D,2
30.2963,50.7303,326.7,1.4,1.2,2022-04-05,659,Terra,MODIS,47,6.03,314.9,7.1,D,2
30.3291,47.7256,327.2,2.2,1.5,2022-04-05,659,Terra,MODIS,73,6.03,307,40.3,D,2
30.3915,49.8673,331.8,1.6,1.2,2022-04-05,659,Terra,MODIS,78,6.03,317,22,D,2
30.6104,47.3307,328.9,2.4,1.5,2022-04-05,659,Terra,MODIS,77,6.03,308,51.9,D,2
30.8998,49.6774,330,1.7,1.3,2022-04-05,659,Terra,MODIS,78,6.03,315.1,22.8,D,2
31.6713,47.4434,323,2.4,1.5,2022-04-05,659,Terra,MODIS,66,6.03,307.9,33.6,D,2
31.7355,47.4303,322.1,2.4,1.5,2022-04-05,659,Terra,MODIS,44,6.03,307.9,37.4,D,2
32.2351,51.4416,325.2,1.4,1.2,2022-04-05,659,Terra,MODIS,52,6.03,311.7,12.5,D,2
32.2367,51.4273,337.7,1.4,1.2,2022-04-05,659,Terra,MODIS,85,6.03,311.5,39,D,2
32.243,51.434,337.6,1.4,1.2,2022-04-05,659,Terra,MODIS,85,6.03,311.7,40.4,D,2
32.2446,51.4197,324.2,1.4,1.2,2022-04-05,659,Terra,MODIS,43,6.03,309.7,11.7,D,2
25.5301,53.1476,318.6,1,1,2022-04-05,700,Terra,MODIS,70,6.03,296.4,14.5,D,3
26.5283,51.9448,310.5,1.1,1.1,2022-04-05,700,Terra,MODIS,39,6.03,295.1,9.7,D,3
27.0469,49.601,336.4,1.5,1.2,2022-04-05,700,Terra,MODIS,82,6.03,310.4,42.1,D,2
